"",TCGA.FA.8693,TCGA.FA.A4BB,TCGA.FA.A4XK,TCGA.FA.A6HN,TCGA.FA.A6HO,TCGA.FA.A7DS,TCGA.FA.A7Q1,TCGA.FA.A82F,TCGA.FA.A86F,TCGA.FF.8041,TCGA.FF.8042,TCGA.FF.8043,TCGA.FF.8046,TCGA.FF.8047,TCGA.FF.8061,TCGA.FF.8062,TCGA.FF.A7CQ,TCGA.FF.A7CR,TCGA.FF.A7CW,TCGA.FF.A7CX,TCGA.FM.8000,TCGA.G8.6324,TCGA.G8.6325,TCGA.G8.6326,TCGA.G8.6906,TCGA.G8.6907,TCGA.G8.6909,TCGA.G8.6914,TCGA.GR.7353,TCGA.GR.A4D4,TCGA.GR.A4D5,TCGA.GR.A4D6,TCGA.GS.A9TQ,TCGA.GS.A9TT,TCGA.GS.A9TU,TCGA.GS.A9TV,TCGA.GS.A9TW,TCGA.GS.A9TX,TCGA.GS.A9TY,TCGA.GS.A9TZ,TCGA.GS.A9U3,TCGA.GS.A9U4,TCGA.RQ.A68N,TCGA.RQ.A6JB,TCGA.RQ.AAAT
BAK1,4.48588588634945,4.09615107303883,5.225771134282,5.42013962685342,4.81792750774809,5.354570757061,4.16348511985155,5.0980497692908,4.43859765129879,4.22698816853539,4.93647602884751,3.98955625131857,4.3681281161519,4.41924750519463,4.42548655234311,4.6166553524821,5.29953481557746,5.03929173385027,4.77574821596063,4.85638989058119,4.28619626471001,4.45798568648197,4.68431360765675,5.13929133303694,5.05589923815138,3.56432036133619,4.31012707075844,4.83141092955537,3.71464992100334,4.04801097926887,4.5276121105503,4.30787449163005,4.31687799031222,4.4907357633657,4.47200137305121,4.98879944861625,5.03412771739685,4.15210005676161,4.31006387944675,5.22896495449214,5.09338552659616,4.87744214664655,4.0046116435232,4.71860548778307,3.69699444109102
BCL2L11,2.86534287073906,2.71942080567231,1.91644587306003,4.28889143617759,4.44141989185555,4.3442413276969,2.96753296947826,4.42795547109959,4.47913185746968,2.97727657337311,2.37772259730841,3.88808734634916,2.46585754358791,3.33082698438903,3.90349825010246,2.42832678422486,4.95971184952983,4.94336531466846,5.43463964845915,3.03376586936985,5.23517569761272,2.75529931646787,3.14517779557182,2.61874825444209,2.31441673000783,3.70942017792174,3.59203122670289,2.10445513002669,2.10144886580674,3.0427009648018,5.13897412650439,3.41769943254017,3.91595070850318,5.53953144417652,3.9786281718173,4.35381057359281,3.97105185274443,3.96500511133863,2.99561616060106,4.28581253386219,3.17954918861942,3.03164107716632,3.64069735270024,2.24296660078871,3.43694280997084
BECN1,3.31222470005064,2.11835373007741,3.46843747317152,3.28805141148545,3.31998010208949,3.48674335749962,3.2302784193498,3.27918373925027,3.42453007234475,3.33793503699347,2.76422125234807,3.21478091520383,2.64722574010692,3.5031023510263,2.923431251388,2.97632635382057,3.62692380900987,3.36494512152244,2.92876673423233,3.42900092303914,3.14681729712489,2.52019314759107,2.77047453043171,2.75602509142609,3.26886887233349,1.92528007641449,3.05703373060314,2.89944066844611,2.73918702906592,3.4105224960334,3.17906740455278,2.57899007109651,3.21915583106187,3.27821366683001,3.80127075814682,3.67399358062762,3.33761269036374,3.66728604793084,1.86941242084125,3.49433512872194,3.81779949910069,3.62738551681243,3.20369813899667,3.33255555664948,1.18354878886581
CARHSP1,4.59981721852349,3.35085461267315,4.12195078294667,3.46012119875268,3.48395593845017,4.15667213309098,3.97663644177353,3.80446891791847,4.22099801073476,3.60387166362751,4.36941012871807,3.84695182181387,4.27791370274758,4.4730780031901,4.7895099142056,4.62829996209451,3.33765427579233,3.14904874416553,4.0533949417406,4.78576342739485,4.36121906859868,3.83626579361733,3.30150118945592,4.00763327114024,4.77342216601985,4.62521584027908,4.40064116645858,5.11024596951774,4.81481518179127,5.70806599022905,3.76622518242662,5.42944753138265,3.96518411533062,3.67479442678309,3.52312330753957,3.193142948698,3.22551654223249,3.97910636389184,4.66289129114396,3.06610325049204,3.47627900422203,2.79420708342445,3.92804947620996,3.7246876092342,4.0998824147308
CCL20,0.305335190940763,1.74093548154079,0.289742847489198,0.391096381782529,0.0369029139160737,0.094988487975707,0.084234440574941,0.276329652095713,0.178581722487194,0.147698893142688,0,0.829571911043744,0.791969737758158,0.126356722623431,0.0326565098075343,0,0.113227301766027,0.244958636899737,0.185676088039399,0.107103960261089,0,0.0574840126789193,0.149901797119841,0.102800434276302,0.527808885500713,0,0.318030658844747,0.264348354260675,0.242409594557739,0.771806433967672,3.07975812074626,0.050499856420826,0.0857065347092629,0.178395392206851,0.588429567429408,0.218663377216863,0.323627820227829,0.522991885435469,0,0.201041793985777,0.355622055018763,4.12062464009501,0.210264604877851,0.324970521750664,0.243661666928249
CCNT2,1.11416310910714,2.51403184162,1.92135744440799,2.52518978327759,2.2946787648876,2.39713653171465,2.19853524169081,1.61993569337656,2.40928319437555,1.03719044788457,1.25711280597055,0.763365172081384,1.02620414846869,1.65768384920994,1.01131095589073,1.39003094294251,2.5394668691411,2.71878634209809,1.73920649292013,2.71846523082547,1.59014972016987,1.51024869919712,0.818354291075988,1.40363737293569,1.32717183172321,0.971423530932479,0.686269123747321,1.41583469403416,0.922512161529359,2.58785300141231,2.21125877545646,1.44228413611604,1.37672218176441,2.44361823474273,2.70866289874775,2.42651338997677,1.7095996844887,2.51580413198988,1.29940514560904,2.19104730962351,2.07955925436675,2.05063263084129,1.55802777439005,2.13506397573671,1.3064288910034
CDC42,6.75840165525858,6.15309412246251,6.85774904340504,6.50570175381433,5.99292307596316,6.083294946119,6.17882488830945,6.17933403017098,6.45516615565785,5.70457891504312,5.37631973336243,6.12043407541433,5.41127884089818,4.83894753879574,5.96483376591848,6.11505974669375,6.58131037585741,6.59721032389617,6.39114489178174,6.20886721363964,6.00711873742354,5.71728124968781,5.57157985205198,5.74252892105609,6.13733110397347,5.40830174476048,5.85412483909513,5.86217783449629,4.86848578895657,6.26517356269594,6.15610293128137,5.90909769098608,5.64533483404927,6.55273218481481,6.28851472709088,6.19733866109455,6.21232614932222,6.25817035609868,6.55380905191062,6.62206332538825,6.3320392696871,6.62822481637496,5.99533714591341,6.44005891555827,5.72468857950575
CDKN1B,4.3867490478377,4.08185286039268,4.64417068489533,4.67949138046954,4.44761988360518,3.84436275741933,3.40424931804222,3.23473024218209,4.7475640407768,3.77111880166851,3.25620318617134,2.67633118567065,3.8121225304529,3.37397251620238,3.54404976436282,3.8115120607174,4.40372874576597,4.8272184490027,4.02806678667974,5.03894779786707,3.67492893151541,4.86641195816688,3.17412330504855,4.28290354354058,3.72806153532408,3.61245494112626,3.74623901370107,3.7463076009337,3.77767782420947,4.19322259163083,4.58680264507362,3.76406233297905,3.54950940137948,4.63090179320237,4.97190634368411,4.64723888078272,3.52515823352526,5.08256837501043,2.53729017929746,4.81657230596338,4.86306784911744,4.8608902437739,3.70474356706032,4.15198946858137,3.16782194630067
CEBPB,5.74791780354708,5.42473160735325,4.37954821432713,3.81897069776424,4.18110401522372,4.86734291363828,2.92893274949758,4.6313215404091,4.13125443606455,3.75583211959548,5.34790968648921,3.77581680280609,4.2024092062091,2.9773755649726,4.15792064610762,4.6854808057487,4.57496700986696,5.24512574854331,3.9118319847071,3.01618976523053,4.23691852181983,3.78479746315366,6.2576153089703,6.3020860643615,4.86898425507496,3.58903677680845,5.09763748338112,5.11224575179749,2.83216322726779,4.05516422375903,5.11535311607028,3.38592254873888,3.62508558810164,3.72968687711916,3.85534429624213,5.0488933844146,5.55739331005317,3.59693469748863,3.49533734734331,4.626830568843,4.99324394604494,6.32585161734827,5.29478362404369,4.5362572367557,4.28395509303848
CHEK1,2.9078623186352,2.15298732455631,3.11498222344525,2.18194663063933,2.14306141474262,4.14655312474085,2.2828096626946,3.27270491804099,2.86251127573789,3.42137235542536,3.7175955110602,3.37712469167976,2.64071156525981,2.86904682473761,3.67920673180549,2.89047935963036,3.3849856114246,3.13768749944048,2.73338315564509,3.13946665353089,2.52002502243346,1.8079779324157,1.98894009318639,1.58569153196998,2.52904730490411,2.02269846092459,2.84336743883753,2.94931456140043,3.09219831734784,3.16604181969206,3.37947314478334,2.50772677881415,3.47545908525869,3.61673960120321,2.5850054140616,2.4935744954539,3.23529656705743,2.31261025260341,3.59536699545822,2.72024119106819,2.29861011707152,3.40901480737347,3.29950130954797,2.85795705969895,3.11790894557352
