"",TCGA.FA.8693,TCGA.FA.A4BB,TCGA.FA.A4XK,TCGA.FA.A6HN,TCGA.FA.A6HO,TCGA.FA.A7DS,TCGA.FA.A7Q1,TCGA.FA.A82F,TCGA.FA.A86F,TCGA.FF.8041,TCGA.FF.8042,TCGA.FF.8043,TCGA.FF.8046,TCGA.FF.8047,TCGA.FF.8061,TCGA.FF.8062,TCGA.FF.A7CQ,TCGA.FF.A7CR,TCGA.FF.A7CW,TCGA.FF.A7CX,TCGA.FM.8000,TCGA.G8.6324,TCGA.G8.6325,TCGA.G8.6326,TCGA.G8.6906,TCGA.G8.6907,TCGA.G8.6909,TCGA.G8.6914,TCGA.GR.7353,TCGA.GR.A4D4,TCGA.GR.A4D5,TCGA.GR.A4D6,TCGA.GS.A9TQ,TCGA.GS.A9TT,TCGA.GS.A9TU,TCGA.GS.A9TV,TCGA.GS.A9TW,TCGA.GS.A9TX,TCGA.GS.A9TY,TCGA.GS.A9TZ,TCGA.GS.A9U3,TCGA.GS.A9U4,TCGA.RQ.A68N,TCGA.RQ.A6JB,TCGA.RQ.AAAT
BAK1,1.0266364353827,0.892311581058993,1.07067471640633,1.23349482543402,1.04265604382768,1.11889693347632,0.856382163214883,1.13121097136231,0.884631632290822,1.03136085329523,1.20055018050905,0.922311037772452,1.1192404632453,1.11775281449806,1.06708825022704,1.0988415717847,1.06092740868276,0.995304635251584,1.12718427132343,1.03187780919327,1.0078033089945,1.09492298683084,1.17009989689326,1.27811801160478,1.21320940758231,0.956823411536849,1.09555979365959,1.08084575484392,0.914913383462261,0.662423359523002,0.880842913434278,1.0799632594528,0.911978146237589,0.858335450204263,0.794270932017258,1.03830090258985,1.00498926380375,0.749295853465297,1.09681572625026,1.03479722904685,1.04662318050513,0.892570385451455,0.843896139481043,0.946105628982566,0.928136795641014
BCL2L11,0.466996181665134,0.329701415412819,-0.139521333303088,0.900860661591724,0.930561645930993,0.83084026511969,0.4203339355038,0.938339914609781,0.897236408736122,0.588409497434342,0.317291866773888,0.889436066611786,0.34474112519227,0.756918535603957,0.908843919392945,0.282454796041465,0.972565775858397,0.968414498407161,1.30623260674584,0.410298652087226,1.28117221524866,0.44104198536486,0.65840617540387,0.418197413177603,0.236904537979862,1.00817736550975,0.864292019414349,0.0580475617064753,0.19790876123136,0.290560526957529,1.06605035678375,0.77515163730268,0.78735315753474,1.12837758722714,0.630437107226254,0.839015659087879,0.691981874777728,0.685502352869152,0.640109585543238,0.771499622466896,0.398825141446457,0.276791985558555,0.722008052195655,0.000309760496288519,0.833338976959354
BECN1,0.641865363264067,0.0148024965503309,0.541391969639352,0.540863158556512,0.54388586728018,0.53989279349387,0.526460447840257,0.544334433912539,0.534337086996834,0.729124508377046,0.486983686715633,0.652299305700776,0.435033554564108,0.819699718392029,0.560028821288957,0.52767980058072,0.569220521529008,0.450016964116775,0.488508496573712,0.566135903795267,0.605869332230752,0.327981094135635,0.504873090880337,0.478769905150194,0.646809591837791,0.226796589951805,0.667123798774816,0.427947779183617,0.518055223098672,0.436371409242904,0.387080247667465,0.425564472851539,0.544385441642654,0.472857920381905,0.567542978725776,0.597569369018808,0.471831020194345,0.578858328158546,0.108436412696502,0.511369630843284,0.6430187584918,0.501930816952053,0.562332515110033,0.483296666691937,-0.346721603153964
CARHSP1,1.05949185898864,0.609837262582326,0.759222313328095,0.608380674552656,0.606304551535531,0.771403644045814,0.795381597278323,0.736174518542144,0.815317532310525,0.825579791460756,1.04329739123085,0.875913709441122,1.08923833169996,1.13366084770189,1.16867512617195,1.10226658165625,0.466350895870749,0.364823992740994,0.905739848040948,1.01164987105204,1.03113615789059,0.883433687506848,0.718394133884183,0.946654596307929,1.13583750172473,1.29976598390726,1.12246308678724,1.15662515169552,1.27398356182222,1.13849543902976,0.619188681164919,1.39826555794824,0.803193680154981,0.609806954274519,0.464069074070414,0.404541169549383,0.429543311681792,0.690393527024363,1.20011956167627,0.350789363854573,0.516680823275063,0.177636300475171,0.819005887433359,0.627764502217655,1.06510540888891
CCL20,-1.26819726250723,-0.215670644398957,-1.44162533193254,-1.39102217899561,-1.84700188303775,-1.80639152471232,-1.7266971125212,-1.46011036440113,-1.71122551936076,-1.42638005180267,-1.58921074403734,-0.682988695663292,-0.822966215583768,-1.41062923951847,-1.52807220185477,-1.75505956981563,-1.70082879848788,-1.65686617375265,-1.4971069605819,-1.74528476094552,-1.74910000227904,-1.77511526293839,-1.41949887484812,-1.51494474539936,-1.01750425415009,-1.53458788345412,-1.12248003494737,-1.39932917427878,-1.3682791455324,-1.09071143023142,0.344618460872381,-1.60983148328505,-1.61331928059562,-1.51902399390743,-1.35035527206134,-1.79255625884515,-1.4452160642524,-1.35253519093793,-1.58427455902325,-1.6048862848025,-1.5358771609158,0.667387921871816,-1.44794154989642,-1.49215478043645,-1.28358022420962
CCNT2,-0.49745651290754,0.228219454882122,-0.136836003253657,0.204681916673631,0.0899359473989318,0.0770946222478942,0.0637535976734646,-0.268549511182881,0.0918592137039464,-0.496161128945527,-0.314107364838074,-0.741964276785117,-0.605498567600223,-0.0289773428422518,-0.485216637399376,-0.314154604748689,0.14231439992038,0.180954247611141,-0.109253831494828,0.274607999575966,-0.173344927225296,-0.26333325626047,-0.676900461891078,-0.247418901317808,-0.335883479339522,-0.42078039068224,-0.730309858738207,-0.348840999200678,-0.620843735275009,0.0907003884920745,-0.0780054122548374,-0.208968967675608,-0.367895781925773,0.137608971967925,0.119840754161804,0.0455450316582431,-0.288114074466815,0.0902596931235604,-0.247184307745447,-0.037838871306717,-0.125971235517848,-0.178692717844301,-0.239642454487606,-0.0561124541788257,-0.255599183578071
CDC42,1.58063366116846,1.49805189973136,1.44219703641757,1.5015896411754,1.35086264935706,1.29950312746086,1.4017566466793,1.40167541270325,1.42000432504773,1.43494745046747,1.31250206084528,1.49133263881955,1.43359285386807,1.2378068360039,1.45780182287464,1.48991102094798,1.35604736428241,1.38073034463492,1.53592981289605,1.37828164852543,1.47442517815149,1.45797146769228,1.40514214651641,1.43059545653511,1.47934371991873,1.51363974691653,1.50182490167259,1.34491802879359,1.28971302113075,1.27208516425398,1.33672047801523,1.51773519882229,1.2665006320921,1.35090154300433,1.29129516912375,1.36513798667637,1.2930600097333,1.34036032266444,1.66278538274563,1.35847819696996,1.36459342376795,1.31850179924161,1.38457137887559,1.384881671326,1.52541660833118
CDKN1B,0.997487403031681,0.887292085728683,0.914161641163065,1.0231381268096,0.93246957832392,0.667470325828561,0.593161798944395,0.527032264902619,0.97842765674373,0.883426544178278,0.679382441600318,0.433597271647065,0.925684294068381,0.772873130352607,0.789752042840791,0.842968336762028,0.816516349631759,0.935269178159523,0.897411770022149,1.08305425470678,0.804342715895781,1.22111925321984,0.669682630960802,1.03371117345583,0.812293384770157,0.974038037533271,0.916866968214857,0.746805392916917,0.937648977841182,0.709910826910847,0.899648008887243,0.900484687131231,0.664215000972953,0.897276625200323,0.945849250672889,0.933887782627522,0.540195924856423,1.03562029046177,0.444461020050639,0.924946983225021,0.980415804237757,0.887963423301147,0.744137601046898,0.772128329877046,0.729196133619262
CEBPB,1.35759101649797,1.30619603124171,0.837529916577834,0.741180248047948,0.848427961169834,0.986189089662482,0.404153197732801,0.999282468027711,0.785885300171292,0.878224132403147,1.3055077322338,0.852256593333905,1.06373131775591,0.619896621173766,0.987974363160296,1.11898291298624,0.86622692686254,1.05159082582637,0.858646944265936,0.40301847462984,0.992296545642334,0.864723390131712,1.56605205891515,1.56029583449039,1.16242821500516,0.965685430126216,1.31567324123346,1.15715605130556,0.560104649279171,0.664794438838926,1.05924399061695,0.763164763424073,0.690404111328971,0.627841064672706,0.586961310362738,1.05605336930572,1.13930451513381,0.552664859057579,0.829344588716963,0.871761389049418,1.01814928250711,1.25243006185818,1.21420369727871,0.892072181053604,1.12411958446777
CHEK1,0.484482712728133,0.0345350003227944,0.409885742897083,0.0288824838403566,0.0110032072500366,0.768135972605652,0.106795648531649,0.541823970073432,0.303735490522206,0.760009589922171,0.840588747895506,0.71277325354259,0.431869027221669,0.575453477407879,0.835602127625605,0.491585520661552,0.483643826419863,0.360218869023775,0.403962042913167,0.453422818543496,0.334544863569574,-0.0673276488468511,0.128462261936785,-0.1286430882365,0.338537693439848,0.280553820964765,0.581006123569145,0.448566787190634,0.672503902695221,0.34088321342014,0.469778362941575,0.392168848218806,0.638129221572995,0.590502008939832,0.0610426230381238,0.0800070255948463,0.433277181743223,-0.0124094928352539,0.864685417457984,0.208228042701066,-0.00789907460192529,0.422961875958876,0.598714633784509,0.289848185442425,0.709143680548682
